accuracy,precision,recall,f1
0.9948872574724699,0.9909326424870466,0.9598494353826851,0.9751434034416826
0.9961982170949135,0.9935567010309279,0.969811320754717,0.9815404201145767
0.9951494493969586,0.9912060301507538,0.9633699633699634,0.9770897832817338
0.9963293130571579,0.9974025974025974,0.9672544080604534,0.9820971867007673
0.9950183534347142,0.9936708860759493,0.9596577017114915,0.9763681592039801
0.9958049292081804,0.9924337957124842,0.968019680196802,0.9800747198007472
0.9958049292081804,0.9924528301886792,0.9680981595092024,0.9801242236024845
0.9959360251704248,0.9929328621908127,0.9711981566820277,0.9819452533488643
0.9954116413214473,0.9868247694334651,0.9677002583979328,0.9771689497716894
0.9956738332459361,0.9887218045112782,0.9704797047970479,0.9795158286778398
0.994231777661248,0.9890510948905109,0.9587264150943396,0.9736526946107784
0.9958049292081804,0.9875346260387812,0.96875,0.9780521262002744
0.9964604090194022,0.9912826899128269,0.9754901960784313,0.9833230389129092
0.996722600943891,0.9907651715039578,0.976592977893368,0.9836280288146693
0.9959360251704248,0.985545335085414,0.974025974025974,0.9797517962116263
0.9951494493969586,0.9872611464968153,0.9663341645885287,0.9766855702583491
0.9961982170949135,0.9946737683089214,0.9676165803108808,0.9809586342744583
0.997115888830624,0.994579945799458,0.976063829787234,0.9852348993288591
0.9960671211326692,0.9922779922779923,0.969811320754717,0.9809160305343512
0.995280545359203,0.9902200488997555,0.9665871121718377,0.9782608695652174
0.9954116413214473,0.9915458937198067,0.967020023557126,0.979129397734049
0.995280545359203,0.9913686806411838,0.9651860744297719,0.9781021897810219
0.9960671211326692,0.9950556242274413,0.9687123947051745,0.9817073170731707
0.9951494493969586,0.9921259842519685,0.9606099110546379,0.9761136216914138
0.995280545359203,0.9913258983890955,0.9650180940892642,0.9779951100244498
0.995280545359203,0.9885786802030457,0.966501240694789,0.9774153074027604
0.9958049292081804,0.9946452476572959,0.9636835278858625,0.9789196310935442
0.9951494493969586,0.9911167512690355,0.9630086313193588,0.9768605378361476
0.9950183534347142,0.9923761118170267,0.9606396063960639,0.97625
0.9961982170949135,0.9936467598475223,0.9702233250620348,0.9817953546767106
0.995280545359203,0.9961636828644501,0.9593596059113301,0.9774153074027604
0.9955427372836917,0.9938195302843016,0.9651860744297719,0.9792935444579781
0.9939695857367593,0.9936143039591315,0.9499389499389499,0.9712858926342073
0.9950183534347142,0.9939246658566221,0.9612220916568742,0.977299880525687
0.9955427372836917,0.9865591397849462,0.9683377308707124,0.9773635153129161
0.9959360251704248,0.9921363040629095,0.9680306905370843,0.9799352750809062
0.9963293130571579,0.9932795698924731,0.9698162729658792,0.9814077025232404
0.9959360251704248,0.9935233160621761,0.9672131147540983,0.9801916932907349
0.996722600943891,0.9898734177215189,0.9787234042553191,0.9842668344870988
0.9968536969061353,0.9962073324905183,0.9740420271940667,0.985
0.9959360251704248,0.991358024691358,0.9709794437726723,0.981062919975565
0.9954116413214473,0.9946524064171123,0.96,0.9770190413657256
0.995280545359203,0.986198243412798,0.969173859432799,0.9776119402985075
0.9955427372836917,0.9884169884169884,0.9684741488020177,0.978343949044586
0.995280545359203,0.9948253557567918,0.9600499375780275,0.97712833545108
0.9950183534347142,0.9908496732026144,0.9607097591888466,0.9755469755469756
0.9959360251704248,0.9856770833333334,0.9742599742599742,0.9799352750809062
0.995280545359203,0.9939246658566221,0.9634864546525324,0.9784688995215312
0.9939695857367593,0.9945578231292517,0.9456662354463131,0.9694960212201591
0.9965915049816466,0.9949044585987261,0.9726027397260274,0.9836272040302267
0.9958049292081804,0.9934895833333334,0.9658227848101266,0.9794608472400513
0.9944939695857368,0.9898089171974522,0.9580764488286067,0.9736842105263158
0.9954116413214473,0.9973787680209698,0.9584382871536524,0.9775208734746307
0.9941006816990037,0.9888579387186629,0.9504685408299867,0.9692832764505119
0.9960671211326692,0.9893475366178429,0.9712418300653595,0.9802110817941952
0.9950183534347142,0.99302649930265,0.9557046979865772,0.9740082079343365
0.9948872574724699,0.9892183288409704,0.9594771241830066,0.9741207697412076
0.9965915049816466,0.9961139896373057,0.9709595959595959,0.9833759590792839
0.9960671211326692,0.9986168741355463,0.9613848202396804,0.9796472184531886
0.9947561615102255,0.9856396866840731,0.9630102040816326,0.9741935483870968
0.9965915049816466,0.993573264781491,0.9735516372795969,0.9834605597964376
0.9956738332459361,0.9898734177215189,0.9690210656753407,0.9793362554790231
0.9948872574724699,0.9919463087248322,0.9572538860103627,0.974291364535267
0.9958049292081804,0.9923076923076923,0.9675,0.979746835443038
0.9961982170949135,0.9973544973544973,0.9654289372599232,0.9811320754716981
0.9955427372836917,0.9906291834002677,0.9647979139504563,0.9775429326287979
0.9948872574724699,0.9879356568364611,0.9608865710560626,0.9742233972240582
0.9954116413214473,0.992583436341162,0.9651442307692307,0.9786715417428398
0.9951494493969586,0.9959183673469387,0.9556135770234987,0.9753497668221186
0.9935762978500262,0.9918032786885246,0.9440832249674902,0.9673550966022652
0.9950183534347142,0.9930362116991643,0.9557640750670241,0.9740437158469946
0.9956738332459361,0.9936708860759493,0.965559655596556,0.9794135995009358
0.9956738332459361,0.994572591587517,0.9619422572178478,0.9779853235490327
0.9956738332459361,0.9895287958115183,0.967989756722151,0.9786407766990292
0.9955427372836917,0.9949174078780177,0.9630996309963099,0.97875
0.995280545359203,0.9947437582128777,0.9594423320659062,0.9767741935483871
0.9948872574724699,0.9859335038363172,0.9649561952440551,0.9753320683111955
0.9955427372836917,0.9935897435897436,0.9639303482587065,0.9785353535353535
0.9960671211326692,0.9949238578680203,0.9679012345679012,0.981226533166458
0.994231777661248,0.9961038961038962,0.9492574257425742,0.9721166032953105
0.996722600943891,0.9987760097919217,0.9714285714285714,0.9849124924562462
0.9959360251704248,0.9860935524652339,0.975,0.9805153991200503
0.9956738332459361,0.9950372208436724,0.9651022864019254,0.9798411728772144
0.9951494493969586,0.991304347826087,0.9637681159420289,0.977342314758114
0.9965915049816466,0.9975062344139651,0.970873786407767,0.984009840098401
0.9955427372836917,0.9919463087248322,0.9634941329856584,0.9775132275132276
0.9956738332459361,0.9893617021276596,0.9674902470741222,0.9783037475345168
0.9944939695857368,0.9923175416133163,0.9556103575832305,0.9736180904522613
0.9963293130571579,0.9947229551451188,0.9691516709511568,0.9817708333333334
0.9956738332459361,0.9946737683089214,0.9626288659793815,0.9783889980353635
0.9959360251704248,0.9911838790931989,0.9704069050554871,0.9806853582554517
0.9948872574724699,0.9913686806411838,0.9617224880382775,0.97632058287796
0.9960671211326692,0.984375,0.9767441860465116,0.980544747081712
0.9963293130571579,0.9925187032418953,0.9731051344743277,0.9827160493827161
0.9964604090194022,0.9975609756097561,0.970344009489917,0.9837642814191221
0.9955427372836917,0.9939686369119421,0.9660023446658851,0.9797859690844233
0.9959360251704248,0.9936386768447837,0.9677819083023544,0.9805398618957941
0.9955427372836917,0.9898348157560356,0.9677018633540373,0.9786432160804021
0.9972469847928683,0.9946524064171123,0.9776609724047306,0.9860834990059643
0.9955427372836917,0.9910485933503836,0.9663341645885287,0.9785353535353535
0.9950183534347142,0.9896238651102465,0.9621689785624212,0.9757033248081841
0.9948872574724699,0.9884615384615385,0.9625468164794008,0.9753320683111955
0.9946250655479811,0.9920529801324504,0.9553571428571429,0.9733593242365172
0.9964604090194022,0.993573264781491,0.9723270440251572,0.9828353464717101
0.9959360251704248,0.9975460122699387,0.9655581947743468,0.9812914906457453
0.9964604090194022,0.9935649935649936,0.9722921914357683,0.9828134945894335
0.9959360251704248,0.9961783439490446,0.9654320987654321,0.980564263322884
0.9947561615102255,0.9939759036144579,0.9593023255813954,0.9763313609467456
0.9955427372836917,0.9907651715039578,0.9652956298200515,0.9778645833333334
0.9951494493969586,0.989010989010989,0.9612817089452603,0.9749492213947191
0.9960671211326692,0.9936143039591315,0.9688667496886675,0.9810844892812106
0.9961982170949135,0.9962168978562421,0.9681372549019608,0.9819763828464885
0.9958049292081804,0.9951980792316927,0.9673278879813302,0.9810650887573964
0.996722600943891,0.9963369963369964,0.9737470167064439,0.9849124924562462
0.9948872574724699,0.9962216624685138,0.9564691656590084,0.9759407772979642
0.9948872574724699,0.9935483870967742,0.9577114427860697,0.9753008233058899
0.9958049292081804,0.9910600255427842,0.968789013732834,0.9797979797979798
0.9959360251704248,0.9974025974025974,0.9636135508155583,0.9802169751116784
0.997115888830624,0.9917695473251029,0.9783491204330176,0.9850136239782016
0.995280545359203,0.9910600255427842,0.9639751552795031,0.9773299748110831
0.9956738332459361,0.99734395750332,0.9603580562659847,0.9785016286644951
0.9950183534347142,0.9910256410256411,0.9614427860696517,0.976010101010101
0.9961982170949135,0.988173455978975,0.9740932642487047,0.9810828440965427
0.9964604090194022,0.9947368421052631,0.9704749679075738,0.9824561403508771
0.9946250655479811,0.9858064516129033,0.9622166246851386,0.9738687061822817
0.9954116413214473,0.9922077922077922,0.9634300126103404,0.9776071657069738
0.9963293130571579,0.9946236559139785,0.9685863874345549,0.9814323607427056
0.9963293130571579,0.9933774834437086,0.9702457956015524,0.981675392670157
0.9955427372836917,0.992,0.9637305699481865,0.9776609724047306
0.9955427372836917,0.9908496732026144,0.9656050955414013,0.9780645161290322
0.9960671211326692,0.9885204081632653,0.9736180904522613,0.9810126582278481
0.9961982170949135,0.9948253557567918,0.9685138539042821,0.9814932992980216
0.9939695857367593,0.989041095890411,0.95,0.9691275167785235
0.9946250655479811,0.9896103896103896,0.9584905660377359,0.9738019169329073
0.9959360251704248,0.9905405405405405,0.9682959048877147,0.9792919171676687
0.9961982170949135,0.9960264900662251,0.9665809768637532,0.9810828440965427
0.9961982170949135,0.9972451790633609,0.9640479360852197,0.980365605958023
0.9954116413214473,0.9911949685534591,0.9656862745098039,0.978274363749224
0.9950183534347142,0.9935567010309279,0.9589552238805971,0.9759493670886076
0.9960671211326692,0.9917695473251029,0.9678714859437751,0.9796747967479674
0.9959360251704248,0.9947780678851175,0.9657794676806084,0.980064308681672
0.9946250655479811,0.9927623642943305,0.9592074592074592,0.975696502667457
0.995280545359203,0.9919137466307277,0.9608355091383812,0.9761273209549072
0.9968536969061353,0.9922978177150192,0.97724399494311,0.9847133757961783
0.995280545359203,0.9935316946959897,0.9612015018773467,0.9770992366412213
0.9948872574724699,0.9920529801324504,0.9578005115089514,0.9746258945998699
0.9956738332459361,0.9887005649717514,0.9655172413793104,0.9769713886950454
0.9948872574724699,0.9897567221510883,0.9614427860696517,0.9753943217665615
0.995280545359203,0.9881422924901185,0.9652509652509652,0.9765625
0.9955427372836917,0.9896238651102465,0.9670468948035488,0.9782051282051282
0.9960671211326692,0.9905913978494624,0.9697368421052631,0.9800531914893617
0.995280545359203,0.9936305732484076,0.9617755856966708,0.9774436090225563
0.9959360251704248,0.9899749373433584,0.971709717097171,0.9807572936064556
0.9955427372836917,0.9950310559006211,0.9638989169675091,0.9792176039119804
0.9958049292081804,0.9908256880733946,0.967989756722151,0.9792746113989638
0.9956738332459361,0.9900249376558603,0.9694749694749695,0.9796421961752005
0.9951494493969586,0.9933244325767691,0.9587628865979382,0.9757377049180328
0.9943628736234924,0.9921363040629095,0.9534005037783375,0.9723827874116892
0.9961982170949135,0.9922580645161291,0.9709595959595959,0.9814932992980216
0.9955427372836917,0.9886649874055415,0.9691358024691358,0.9788029925187033
0.9956738332459361,0.9909443725743855,0.9671717171717171,0.9789137380191694
0.9947561615102255,0.991304347826087,0.9602888086642599,0.9755501222493888
0.995280545359203,0.9858611825192802,0.9684343434343434,0.9770700636942675
0.9954116413214473,0.9933155080213903,0.9611901681759379,0.9769888231426693
0.9954116413214473,0.99265605875153,0.9654761904761905,0.9788774894387448
0.9950183534347142,0.9922279792746114,0.9598997493734336,0.975796178343949
0.9943628736234924,0.989937106918239,0.9574209245742092,0.9734075448361162
0.9948872574724699,0.9892328398384926,0.9595300261096605,0.974155069582505
0.9961982170949135,0.995945945945946,0.9659239842726082,0.980705256154358
0.9948872574724699,0.9934895833333334,0.9573400250941029,0.9750798722044729
0.9951494493969586,0.9961538461538462,0.9580764488286067,0.9767441860465116
0.9955427372836917,0.990450204638472,0.9641434262948207,0.9771197846567967
0.9958049292081804,0.993734335839599,0.9670731707317073,0.9802224969097652
0.9955427372836917,0.9921465968586387,0.9643765903307888,0.9780645161290322
0.9954116413214473,0.993368700265252,0.9614890885750963,0.9771689497716894
0.9972469847928683,0.9921773142112125,0.9806701030927835,0.9863901490602722
0.9954116413214473,0.9935979513444302,0.9627791563275434,0.9779458097038437
0.9951494493969586,0.9973474801061007,0.9555273189326556,0.9759896171317326
0.9959360251704248,0.99039780521262,0.967828418230563,0.9789830508474576
0.9941006816990037,0.9896238651102465,0.95375,0.9713558243157224
0.9948872574724699,0.9951573849878934,0.9591598599766628,0.9768270944741533
0.9956738332459361,0.9925093632958801,0.9671532846715328,0.9796672828096118
0.9960671211326692,0.9923273657289002,0.97,0.9810366624525917
0.9961982170949135,0.9933333333333333,0.9687906371911573,0.9809084924292297
0.9965915049816466,0.9947848761408083,0.9719745222929936,0.9832474226804123
0.9960671211326692,0.9921363040629095,0.969270166453265,0.9805699481865285
0.9960671211326692,0.9961290322580645,0.9662077596996246,0.9809402795425667
0.9958049292081804,0.9921875,0.9670050761421319,0.9794344473007712
0.9958049292081804,0.9962168978562421,0.9645909645909646,0.9801488833746899
0.9956738332459361,0.9937578027465668,0.9660194174757282,0.9796923076923076
0.9946250655479811,0.9921156373193167,0.9556962025316456,0.973565441650548
0.9951494493969586,0.9945945945945946,0.9570871261378413,0.975480450629556
0.9965915049816466,0.9920424403183024,0.9739583333333334,0.9829172141918529
0.995280545359203,0.9908376963350786,0.9631043256997456,0.9767741935483871
0.9955427372836917,0.9933598937583001,0.9626769626769627,0.9777777777777777
0.9964604090194022,0.9935567010309279,0.9722572509457755,0.982791586998088
0.9948872574724699,0.9924433249370277,0.9598051157125457,0.9758513931888545
0.9958049292081804,0.9949622166246851,0.9657701711491442,0.9801488833746899
0.9964604090194022,0.9893048128342246,0.9749670619235836,0.9820836098208361
0.9948872574724699,0.9922480620155039,0.9588014981273408,0.9752380952380952
0.9960671211326692,0.9934123847167325,0.9679075738125802,0.9804941482444733
0.9961982170949135,0.9922978177150192,0.9711055276381909,0.9815873015873016
0.9955427372836917,0.995079950799508,0.964243146603099,0.9794188861985472
0.9948872574724699,0.9960578186596584,0.9546599496221663,0.97491961414791
0.9955427372836917,0.9961538461538462,0.9616336633663366,0.9785894206549118
0.9950183534347142,0.9960578186596584,0.9558638083228247,0.9755469755469756
0.9963293130571579,0.9939467312348669,0.9727488151658767,0.9832335329341317
0.9948872574724699,0.9884910485933504,0.962640099626401,0.9753943217665615
0.9950183534347142,0.9944055944055944,0.9543624161073826,0.9739726027397261
0.9946250655479811,0.9898477157360406,0.959409594095941,0.9743910056214866
0.996722600943891,0.9924717691342535,0.9765432098765432,0.984443061605476
0.9963293130571579,0.9906417112299465,0.9724409448818898,0.9814569536423841
0.9946250655479811,0.9908854166666666,0.9572327044025157,0.9737683941138836
0.9947561615102255,0.9877551020408163,0.9590488771466315,0.9731903485254692
0.9964604090194022,0.9948586118251928,0.9711417816813049,0.9828571428571429
0.995280545359203,0.9948849104859335,0.9604938271604938,0.9773869346733668
0.9969847928683796,0.9974619289340102,0.9739776951672863,0.9855799373040752
0.9948872574724699,0.9888198757763975,0.9636803874092009,0.9760882893930104
0.9954116413214473,0.9907529722589168,0.9640102827763496,0.9771986970684039
0.9951494493969586,0.995,0.9601930036188179,0.9772866789441375
0.9951494493969586,0.9908854166666666,0.9620733249051833,0.9762668377164849
0.9954116413214473,0.9948387096774194,0.9613466334164589,0.9778059606848446
0.9955427372836917,0.9973614775725593,0.9593908629441624,0.9780077619663649
0.9961982170949135,0.9908972691807543,0.9719387755102041,0.9813264649066323
0.9955427372836917,0.9937106918238994,0.9645909645909646,0.9789343246592317
0.995280545359203,0.9885057471264368,0.9662921348314607,0.9772727272727273
0.9948872574724699,0.9932705248990579,0.9559585492227979,0.9742574257425742
0.9948872574724699,0.9973821989528796,0.9536921151439299,0.9750479846449136
0.9935762978500262,0.9928994082840237,0.9512471655328798,0.971627099015634
0.996722600943891,0.9945130315500685,0.9718498659517426,0.9830508474576272
0.9973780807551127,0.9960886571056062,0.9782330345710627,0.9870801033591732
0.997115888830624,1.0,0.9728059332509271,0.9862155388471178
0.994231777661248,0.9926017262638718,0.9549228944246738,0.973397823458283
0.9946250655479811,0.9912826899128269,0.9590361445783132,0.9748928352725046
0.9946250655479811,0.9894598155467721,0.9579081632653061,0.9734283862605314
0.9951494493969586,0.9896907216494846,0.9636135508155583,0.9764780673871583
0.9955427372836917,0.9949109414758269,0.9630541871921182,0.9787234042553191
0.9955427372836917,0.9923954372623575,0.9654747225647349,0.97875
0.9947561615102255,0.9925093632958801,0.9589867310012062,0.9754601226993865
0.9955427372836917,0.9882044560943644,0.9679075738125802,0.9779507133592736
0.9963293130571579,0.9894736842105263,0.9740932642487047,0.9817232375979112
0.9954116413214473,0.9932614555256065,0.9608865710560626,0.9768058316766071
0.9963293130571579,0.9875156054931336,0.9777503090234858,0.9826086956521739
0.9956738332459361,0.9901719901719902,0.9699157641395909,0.9799392097264438
0.9960671211326692,0.9949558638083228,0.9680981595092024,0.9813432835820896
0.9950183534347142,0.9894319682959049,0.9614890885750963,0.9752604166666666
0.9954116413214473,0.9962406015037594,0.9613059250302297,0.9784615384615385
0.9951494493969586,0.9947019867549669,0.9579081632653061,0.9759584145549057
0.9964604090194022,0.9887640449438202,0.9777777777777777,0.9832402234636871
0.9964604090194022,0.9961038961038962,0.9696586599241467,0.982703395259449
0.9955427372836917,0.9940047961630696,0.9662004662004662,0.9799054373522459
0.995280545359203,0.9933862433862434,0.9603580562659847,0.976592977893368
0.9964604090194022,0.9869451697127938,0.9780077619663649,0.9824561403508771
0.9951494493969586,0.9890859481582538,0.9615384615384616,0.9751176866173503
0.9947561615102255,0.9923175416133163,0.957972805933251,0.9748427672955975
0.9951494493969586,0.9916666666666667,0.9583892617449664,0.9747440273037543
0.9948872574724699,0.9934725848563969,0.9572327044025157,0.9750160153747598
0.9961982170949135,0.9962779156327544,0.9686369119420989,0.982262996941896
0.9956738332459361,0.996,0.9613899613899614,0.9783889980353635
0.9960671211326692,0.996328029375765,0.9678953626634959,0.9819059107358263
