accuracy,precision,recall,f1
0.9484792868379653,0.9122448979591836,0.560853199498118,0.6946386946386947
0.9474305191400105,0.9097605893186004,0.5839243498817966,0.7113030957523399
0.9522810697430519,0.9239543726235742,0.6,0.7275449101796407
0.9495280545359203,0.9120171673819742,0.552665799739922,0.6882591093117408
0.951232302045097,0.9036363636363637,0.6090686274509803,0.7276720351390923
0.9558206607236497,0.9013806706114399,0.614247311827957,0.7306155075939249
0.9528054535920294,0.9252525252525252,0.586427656850192,0.7178683385579937
0.9491347666491872,0.9217758985200846,0.554002541296061,0.692063492063492
0.945070791819612,0.8866396761133604,0.5468164794007491,0.6764478764478764
0.9505768222338752,0.9176706827309237,0.5762925598991173,0.7079783113865221
0.9534609334032512,0.9247524752475248,0.5956632653061225,0.7245927075252133
0.9525432616675407,0.9037328094302554,0.5950840879689522,0.717628705148206
0.9520188778185632,0.9109461966604824,0.6069221260815822,0.728486646884273
0.9478238070267436,0.9269311064718163,0.550185873605948,0.6905132192846034
0.9493969585736759,0.940552016985138,0.5530586766541823,0.6965408805031447
0.9474305191400105,0.903954802259887,0.5783132530120482,0.7053637031594416
0.9528054535920294,0.8980769230769231,0.603359173126615,0.7217928902627512
0.9524121657052963,0.9210019267822736,0.5975,0.7247915087187263
0.9534609334032512,0.9158110882956879,0.5868421052631579,0.7153167602245389
0.9493969585736759,0.9132841328413284,0.5935251798561151,0.7194767441860465
0.9509701101206083,0.9295238095238095,0.5915151515151515,0.7229629629629629
0.948348190875721,0.88,0.5536423841059602,0.6796747967479675
0.9508390141583639,0.9147286821705426,0.5877957658779577,0.7156937073540561
0.955951756685894,0.9315352697095436,0.5970744680851063,0.7277147487844409
0.9491347666491872,0.9060869565217391,0.6093567251461989,0.7286713286713287
0.9505768222338752,0.9100917431192661,0.6019417475728155,0.7246165084002922
0.9556895647614053,0.9159836065573771,0.6008064516129032,0.7256493506493507
0.9535920293654956,0.9299363057324841,0.5770750988142292,0.7121951219512195
0.9487414787624541,0.9265873015873016,0.5688185140073082,0.7049056603773585
0.9520188778185632,0.9186991869918699,0.5809768637532133,0.7118110236220473
0.9511012060828526,0.9204946996466431,0.6136631330977621,0.7363957597173145
0.9478238070267436,0.9156626506024096,0.5615763546798029,0.6961832061068702
0.9463817514420556,0.9138655462184874,0.5417185554171855,0.6802189210320563
0.948348190875721,0.926829268292683,0.5818610129564193,0.7149059334298119
0.9516255899318301,0.8940677966101694,0.5695006747638327,0.6957955482275351
0.9517566858940745,0.906183368869936,0.5674232309746329,0.6978653530377669
0.9470372312532774,0.8882783882783882,0.5857487922705314,0.7059679767103348
0.9459884635553225,0.9,0.5758293838862559,0.7023121387283237
0.9558206607236497,0.9253187613843351,0.6318407960199005,0.7509238728750924
0.9495280545359203,0.9017681728880157,0.5780856423173804,0.7045280122793554
0.9509701101206083,0.8906560636182903,0.5840938722294654,0.705511811023622
0.9486103828002097,0.8895582329317269,0.5679487179487179,0.6932707355242567
0.9528054535920294,0.9210526315789473,0.6064356435643564,0.7313432835820896
0.9516255899318301,0.9131205673758865,0.6167664670658682,0.7362401715511079
0.9522810697430519,0.9376114081996435,0.6152046783625731,0.7429378531073446
0.9531987414787625,0.9092664092664092,0.6030729833546735,0.7251732101616628
0.9521499737808076,0.9060773480662984,0.6104218362282878,0.7294292068198666
0.9516255899318301,0.9332023575638507,0.5864197530864198,0.7202426080363912
0.9542475091767174,0.9203354297693921,0.5853333333333334,0.7155664221678891
0.9490036706869428,0.9229249011857708,0.5716034271725826,0.7059712773998488
0.9499213424226534,0.911522633744856,0.5664961636828645,0.6987381703470031
0.9482170949134766,0.9081632653061225,0.559748427672956,0.6926070038910506
0.9525432616675407,0.9127789046653144,0.5851755526657998,0.7131537242472267
0.9459884635553225,0.891170431211499,0.5472887767969735,0.678125
0.9542475091767174,0.9192913385826772,0.6025806451612903,0.7279812938425565
0.9509701101206083,0.9135338345864662,0.597051597051597,0.7221396731054978
0.9491347666491872,0.900390625,0.5776942355889725,0.7038167938931298
0.9496591504981646,0.9157303370786517,0.5905797101449275,0.7180616740088106
0.9463817514420556,0.9354207436399217,0.5597189695550351,0.7003663003663003
0.9436287362349239,0.8888888888888888,0.5500603136308806,0.6795827123695977
0.9521499737808076,0.924908424908425,0.609167671893848,0.7345454545454545
0.9514944939695857,0.9174664107485605,0.5937888198757764,0.7209653092006033
0.9535920293654956,0.9285714285714286,0.5954198473282443,0.7255813953488373
0.9520188778185632,0.9145631067961165,0.5939470365699874,0.7201834862385321
0.9493969585736759,0.9288321167883211,0.594626168224299,0.7250712250712251
0.947954902988988,0.8955823293172691,0.5638432364096081,0.6920093095422808
0.9486103828002097,0.904950495049505,0.5705368289637952,0.6998468606431854
0.9499213424226534,0.8968105065666041,0.5937888198757764,0.7144992526158446
0.9501835343471421,0.9308943089430894,0.5696517412935324,0.7067901234567902
0.9543786051389617,0.9117043121149897,0.5927903871829105,0.7184466019417476
0.9505768222338752,0.9252525252525252,0.5739348370927319,0.708430007733952
0.9516255899318301,0.9168316831683169,0.5860759493670886,0.715057915057915
0.9505768222338752,0.9346153846153846,0.586248492159228,0.720533728687917
0.9529365495542738,0.9163424124513618,0.5984752223634053,0.7240584166026134
0.9503146303093865,0.8990825688073395,0.601965601965602,0.7211184694628403
0.9528054535920294,0.9158878504672897,0.6086956521739131,0.7313432835820896
0.9508390141583639,0.9244532803180915,0.5798004987531172,0.7126436781609196
0.9474305191400105,0.8977695167286245,0.5826296743063932,0.7066569129480614
0.9484792868379653,0.9188118811881189,0.5686274509803921,0.7024981074943225
0.9496591504981646,0.8940269749518305,0.5851197982345523,0.7073170731707317
0.9501835343471421,0.9100917431192661,0.599758162031439,0.7230320699708455
0.9507079181961196,0.9110671936758893,0.5820707070707071,0.7103235747303543
0.9522810697430519,0.9158699808795411,0.5994993742177722,0.7246596066565809
0.9459884635553225,0.912962962962963,0.5745920745920746,0.7052932761087267
0.9455951756685894,0.8899803536345776,0.5578817733990148,0.6858440575321726
0.9520188778185632,0.9118773946360154,0.5979899497487438,0.7223065250379362
0.957000524383849,0.9287169042769857,0.6088117489986649,0.7354838709677419
0.9521499737808076,0.913894324853229,0.5926395939086294,0.7190146266358738
0.9446775039328789,0.9048507462686567,0.5665887850467289,0.6968390804597702
0.9470372312532774,0.9346642468239564,0.5832389580973952,0.7182705718270572
0.9535920293654956,0.922920892494929,0.5901426718547341,0.7199367088607594
0.954509701101206,0.9009345794392524,0.6211340206185567,0.7353165522501907
0.9500524383848977,0.9160447761194029,0.5937122128174124,0.7204695524578136
0.9522810697430519,0.9090909090909091,0.6030150753768844,0.7250755287009063
0.9513633980073414,0.9217221135029354,0.587281795511222,0.7174409748667174
0.9501835343471421,0.9158512720156555,0.5813664596273292,0.7112462006079028
0.9508390141583639,0.8998073217726397,0.5911392405063292,0.7135217723453018
0.9505768222338752,0.9211045364891519,0.5808457711442786,0.7124332570556827
0.9486103828002097,0.904572564612326,0.5694618272841051,0.6989247311827957
0.9504457262716308,0.9025844930417495,0.5798212005108557,0.7060653188180405
0.9503146303093865,0.9184060721062619,0.5902439024390244,0.718634001484781
0.9566072364971159,0.9200779727095516,0.6194225721784777,0.7403921568627451
0.9491347666491872,0.9315352697095436,0.5584577114427861,0.6982892690513219
0.9486103828002097,0.9264990328820116,0.575030012004802,0.7096296296296296
0.9504457262716308,0.9053254437869822,0.5817490494296578,0.7083333333333334
0.9521499737808076,0.9174311926605505,0.6097560975609756,0.7326007326007326
0.9492658626114315,0.9204771371769384,0.571604938271605,0.7052551408987052
0.9520188778185632,0.9242718446601942,0.5927770859277709,0.7223065250379362
0.9511012060828526,0.9018036072144289,0.5813953488372093,0.7069913589945012
0.9517566858940745,0.9134808853118712,0.582798459563543,0.7115987460815048
0.9507079181961196,0.9259259259259259,0.569620253164557,0.7053291536050157
0.9508390141583639,0.9152215799614644,0.5893300248138957,0.7169811320754716
0.9504457262716308,0.9151873767258383,0.5807259073842302,0.7105666156202144
0.9496591504981646,0.8946322067594433,0.5761843790012804,0.7009345794392523
0.9514944939695857,0.9135135135135135,0.6115802171290712,0.7326589595375722
0.9521499737808076,0.9345238095238095,0.5865504358655044,0.720734506503443
0.9521499737808076,0.9204545454545454,0.6007416563658838,0.7270007479431563
0.9505768222338752,0.9054325955734407,0.5769230769230769,0.7047768206734534
0.9482170949134766,0.9429735234215886,0.5578313253012048,0.7009841029523088
0.9511012060828526,0.9018036072144289,0.5813953488372093,0.7069913589945012
0.9507079181961196,0.919917864476386,0.5707006369426751,0.7044025157232704
0.9492658626114315,0.9033613445378151,0.5577172503242542,0.6896551724137931
0.9467750393287887,0.9044117647058824,0.5815602836879432,0.7079136690647482
0.9573938122705821,0.9189723320158103,0.6208277703604806,0.7410358565737052
0.9549029889879391,0.9313131313131313,0.5979247730220493,0.7282780410742496
0.949790246460409,0.9220532319391636,0.5864570737605804,0.7169253510716925
0.9521499737808076,0.9101338432122371,0.5994962216624685,0.7228549734244495
0.9504457262716308,0.9092664092664092,0.587281795511222,0.7136363636363636
0.9492658626114315,0.8977505112474438,0.5657216494845361,0.6940711462450593
0.9500524383848977,0.9149338374291115,0.5902439024390244,0.7175685693106004
0.9475616151022549,0.9125,0.5928074245939675,0.7187060478199718
0.9472994231777662,0.9018867924528302,0.5772946859903382,0.7039764359351989
0.948348190875721,0.9152215799614644,0.5757575757575758,0.7068452380952381
0.9476927110644993,0.8957528957528957,0.5735475896168108,0.6993217784476262
0.9528054535920294,0.9070247933884298,0.5822281167108754,0.7092084006462036
0.9499213424226534,0.9018181818181819,0.6019417475728155,0.7219796215429404
0.9452018877818563,0.8973880597014925,0.5699052132701422,0.6971014492753623
