accuracy,precision,recall,f1
0.9680125852123754,0.9830508474576272,0.7125307125307125,0.8262108262108262
0.9702412165705296,0.9932318104906938,0.7246913580246913,0.8379728765167738
0.9693235448348191,0.9774696707105719,0.7184713375796178,0.8281938325991189
0.9705034084950184,0.9850498338870431,0.7330037082818294,0.8405386250885897
0.9680125852123754,0.9802955665024631,0.7201447527141134,0.8303198887343533
0.9684058730991085,0.9720670391061452,0.6978609625668449,0.8124513618677043
0.9667016255899318,0.9724612736660929,0.7036114570361146,0.8164739884393064
0.9711588883062402,0.9770318021201413,0.7276315789473684,0.8340874811463047
0.9699790246460409,0.9799666110183639,0.7300995024875622,0.8367783321454028
0.9693235448348191,0.9805825242718447,0.7318840579710145,0.8381742738589212
0.9676192973256423,0.9810996563573883,0.7075588599752168,0.822174226061915
0.9727320398531725,0.9740034662045061,0.7443708609271523,0.8438438438438438
0.9690613529103304,0.9834162520729685,0.724053724053724,0.8340365682137834
0.9697168327215522,0.984251968503937,0.6915629322268326,0.8123476848090982
0.9695857367593078,0.976271186440678,0.72544080604534,0.8323699421965318
0.971814368117462,0.9817184643510055,0.7237196765498652,0.8332040341349883
0.9693235448348191,0.9834862385321101,0.7043363994743759,0.8208269525267994
0.9690613529103304,0.9792027729636048,0.7160963244613435,0.8272327964860908
0.9684058730991085,0.9859894921190894,0.707286432160804,0.8237015362106803
0.9695857367593078,0.9814814814814815,0.7047872340425532,0.8204334365325078
0.9710277923439958,0.9789473684210527,0.727509778357236,0.8347045624532535
0.9727320398531725,0.9786856127886323,0.7376171352074966,0.8412213740458016
0.9729942317776612,0.9791304347826087,0.7437252311756936,0.8453453453453453
0.9680125852123754,0.9804560260586319,0.7218225419664268,0.8314917127071824
0.9723387519664395,0.974910394265233,0.7341430499325237,0.8375673595073133
0.9694546407970634,0.9815126050420168,0.7245657568238213,0.8336902212705211
0.9691924488725747,0.9864406779661017,0.7194066749072929,0.8320228734810579
0.9668327215521761,0.9816053511705686,0.7080820265379976,0.8227049754730204
0.9677503932878867,0.9801324503311258,0.7167070217917676,0.827972027972028
0.9705034084950184,0.9797639123102867,0.7317380352644837,0.8377793799567411
0.9705034084950184,0.9822695035460993,0.7204161248374512,0.8312078019504876
0.9691924488725747,0.9815126050420168,0.7227722772277227,0.8325017818959373
0.9670949134766649,0.9727427597955707,0.7084367245657568,0.8198133524766691
0.9694546407970634,0.9884868421052632,0.7267230955259976,0.837630662020906
0.9706345044572627,0.9810671256454389,0.7279693486590039,0.8357771260997068
