accuracy,precision,recall,f1
0.9649973780807551,0.947986577181208,0.7053682896379525,0.8088761632068718
0.9668327215521761,0.9346092503987241,0.7343358395989975,0.8224561403508772
0.9640797063450446,0.9231905465288035,0.7378984651711924,0.8202099737532809
0.967488201363398,0.939873417721519,0.7388059701492538,0.8272980501392758
0.9680125852123754,0.9419152276295133,0.7434944237918215,0.8310249307479224
0.9667016255899318,0.9383116883116883,0.7279596977329975,0.8198581560283688
0.9634242265338228,0.9157733537519143,0.7274939172749392,0.8108474576271186
0.9714210802307289,0.945859872611465,0.7634961439588689,0.844950213371266
0.9684058730991085,0.9489291598023064,0.732824427480916,0.826992103374013
0.9685369690613529,0.9609375,0.7409638554216867,0.8367346938775511
0.967488201363398,0.9321486268174475,0.7369093231162197,0.8231098430813124
0.9676192973256423,0.9412724306688418,0.7322335025380711,0.8236973590292648
0.9661772417409544,0.9314641744548287,0.7364532019704434,0.8225584594222833
0.9673571054011536,0.9445300462249615,0.7421307506053268,0.8311864406779661
0.9682747771368642,0.9576547231270358,0.7313432835820896,0.8293370944992948
0.9678814892501311,0.9516908212560387,0.7332506203473945,0.8283111422564822
0.9664394336654432,0.9609756097560975,0.7181044957472661,0.8219749652294854
0.9723387519664395,0.9512937595129376,0.777363184079602,0.8555783709787816
0.9702412165705296,0.9444444444444444,0.7621419676214197,0.8435561681598898
0.9651284740429995,0.9327217125382263,0.7331730769230769,0.8209959623149394
0.9663083377031988,0.9454828660436138,0.7322074788902292,0.8252889191026512
0.9670949134766649,0.9646697388632872,0.7336448598130841,0.8334439283344393
0.9680125852123754,0.940099833610649,0.7309184993531694,0.8224163027656477
0.9652595700052439,0.9389179755671903,0.7005208333333334,0.8023862788963461
0.9715521761929733,0.9654036243822076,0.7493606138107417,0.843772498200144
0.9651284740429995,0.9340836012861736,0.7208436724565757,0.8137254901960784
0.9684058730991085,0.9448946515397083,0.7379746835443038,0.8287135749822317
0.971814368117462,0.9476190476190476,0.766367137355584,0.8474095102909865
0.9681436811746198,0.9430051813471503,0.7222222222222222,0.8179775280898877
0.967488201363398,0.9633333333333334,0.7189054726368159,0.8233618233618234
